time,Open MSFT,High MSFT,Low MSFT,Close MSFT,Volume MSFT,Open GOOG,High GOOG,Low GOOG,Close GOOG,Volume GOOG,Open GOLD,High GOLD,Low GOLD,Close GOLD,Volume GOLD,Open SP500,High SP500,Low SP500,Close SP500,Volume SP500,Open DJI30,High DJI30,Low DJI30,Close DJI30,Volume DJI30,Open AAPL,High AAPL,Low AAPL,Close AAPL,Volume AAPL,Open EUR/USD,High EUR/USD,Low EUR/USD,Close EUR/USD,Open USD/CAD,High USD/CAD,Low USD/CAD,Close USD/CAD,Open USD/AUD,High USD/AUD,Low USD/AUD,Close USD/AUD,Open USD/CNY,High USD/CNY,Low USD/CNY,Close USD/CNY,Open USD/GBP,High USD/GBP,Low USD/GBP,Close USD/GBP,Open AMZN,High AMZN,Low AMZN,Close AMZN,Volume AMZN,Open CAC40,High CAC40,Low CAC40,Close CAC40,Volume CAC40,Open DAX30,High DAX30,Low DAX30,Close DAX30,Volume DAX30,Open RUSSEL2000,High RUSSEL2000,Low RUSSEL2000,Close RUSSEL2000,Volume RUSSEL2000,Open EUROSTOCK50,High EUROSTOCK50,Low EUROSTOCK50,Close EUROSTOCK50,Volume EUROSTOCK50,Open INTEL,High INTEL,Low INTEL,Close INTEL,Volume INTEL
2005-06-08,25.5500,25.6200,25.3400,25.4000,45369700,,,,,,22.6500,23.1300,22.6000,22.7000,2759300,1197.2600,1201.9700,1193.3300,1194.6700,1715490000,10484.8398,10543.2900,10465.3203,10476.8604,195810000,36.6300,37.2500,36.5700,36.9200,14428800,1.2284,1.2353,1.2202,1.2233,1.2451,1.2534,1.2424,1.2509,,,,,,,,,,,,,35.4000,35.4800,34.8000,34.8300,5314100,4167.4800,4179.8799,4161.6499,4171.3501,99126600,4552.0898,4567.1299,4543.7500,4557.2900,82870900,623.7800,626.0500,619.7200,620.4700,17154900,3125.5901,3125.5901,3125.5901,3125.5901,0,6.4500,6.4500,6.3690,6.3690,900
2005-06-07,25.3300,25.8300,25.3100,25.5100,54511400,,,,,,22.7500,22.8700,22.5500,22.5900,2000200,1197.5100,1208.8500,1197.2600,1197.2600,1851370000,10466.0000,10578.8398,10465.9199,10483.0703,213990000,37.6000,37.7300,36.4500,36.5400,26616600,1.2264,1.2314,1.2235,1.2281,1.2443,1.2510,1.2422,1.2460,,,,,,,,,,,,,35.9100,36.2000,35.2900,35.3500,4884800,4153.9399,4184.9702,4150.2798,4180.7402,106110600,4507.6099,4570.4302,4507.6099,4566.0098,116855200,622.9400,630.9200,622.9400,623.7800,18513700,3134.8201,3134.8201,3134.8201,3134.8201,0,6.2100,6.4500,6.2100,6.2500,4000
2005-06-06,25.3800,25.5000,25.3100,25.3700,40756900,,,,,,23.5500,23.5600,22.9500,23.0100,1176400,1196.0200,1198.7800,1192.7500,1197.5100,1547120000,10461.6396,10481.0000,10430.9697,10467.0303,170200000,38.3300,38.6300,37.5600,37.9200,28998800,1.2227,1.2294,1.2216,1.2258,1.2473,1.2488,1.2429,1.2437,,,,,,,,,,,,,35.5400,36.0200,35.4800,35.7700,3881500,4159.8701,4167.4600,4139.4199,4146.4702,93296200,4514.5898,4521.8901,4490.1201,4497.2598,95086500,620.3100,623.0800,618.6900,622.9400,15471200,3099.2000,3099.2000,3099.2000,3099.2000,0,6.4000,6.4500,6.4000,6.4500,1000
2005-06-03,25.7000,25.8102,25.3400,25.4300,79659500,,,,,,22.9400,23.4400,22.8600,23.2000,1553300,1204.2900,1205.0900,1194.5500,1196.0200,1627520000,10552.8203,10553.1904,10448.4102,10460.9697,222230000,38.1600,38.5800,37.7700,38.2400,34173900,1.2274,1.2342,1.2201,1.2227,1.2480,1.2508,1.2419,1.2460,,,,,,,,,,,,,36.4600,36.5000,35.3200,35.5900,4835900,4184.1499,4191.5000,4157.9302,4162.4702,78954200,4544.7300,4551.8901,4501.1699,4510.3901,87464800,625.2400,626.3800,619.1500,620.3000,16275200,3114.2700,3114.2700,3114.2700,3114.2700,0,6.2700,6.4500,6.2700,6.3900,1400
2005-06-02,25.7200,25.8600,25.6400,25.7900,27212500,,,,,,23.4800,23.7100,22.8300,22.8900,2081800,1202.2700,1204.6700,1198.4200,1204.2900,1813790000,10548.8301,10559.9297,10510.4102,10553.4902,187680000,40.0500,40.3200,39.6000,40.0400,13356200,1.2203,1.2296,1.2177,1.2276,1.2482,1.2515,1.2452,1.2482,,,,,,,,,,,,,36.3300,36.9110,36.2100,36.4100,4768300,4180.2300,4198.2002,4163.6401,4183.7202,97875000,4521.7100,4542.8301,4515.0400,4532.1699,107153400,623.7600,625.6800,621.8400,625.2400,18137900,3131.0300,3131.0300,3131.0300,3131.0300,0,6.3495,6.4500,6.2200,6.2500,6000
2005-06-01,25.7300,26.0000,25.6100,25.8100,54621000,,,,,,22.8700,23.3700,22.8300,23.2700,1857500,1191.5000,1205.6400,1191.0300,1202.2200,1810100000,10462.8604,10586.3701,10457.9102,10549.8701,232630000,39.8900,40.7600,39.8600,40.3000,16207600,1.2305,1.2340,1.2157,1.2199,1.2552,1.2573,1.2440,1.2467,,,,,,,,,,,,,35.5700,36.9900,35.4400,36.5000,10320200,4125.8501,4178.2500,4123.7700,4178.2500,96064600,4467.3198,4530.0698,4467.0400,4527.1699,105785000,616.7100,624.8300,616.7000,623.7400,18101000,3125.8799,3125.8799,3125.8799,3125.8799,0,6.1500,6.4390,6.1500,6.2700,3600
2005-05-31,25.9700,26.0300,25.7500,25.8000,46131100,,,,,,22.6900,23.1100,22.4700,22.9900,2401000,1198.7800,1198.7800,1191.5000,1191.5000,1840680000,10541.8896,10542.3301,10467.4805,10467.4805,240780000,40.6600,40.7400,39.5800,39.7593,14435900,1.2468,1.2486,1.2292,1.2305,1.2558,1.2631,1.2499,1.2543,,,,,,,,,,,,,35.3600,36.0400,35.2900,35.5100,4930200,4134.9600,4139.0698,4120.6899,4120.7300,105524200,4480.0000,4480.6802,4459.2002,4460.6299,103329000,616.9000,619.3900,615.6800,616.7100,18406800,3076.7000,3076.7000,3076.7000,3076.7000,0,6.2600,6.3000,6.1600,6.1600,4200
2005-05-27,25.8300,26.0900,25.8100,26.0700,54978000,,,,,,22.3000,23.1000,22.3000,22.9900,2077400,1197.6200,1199.5601,1195.2800,1198.7800,1381430000,10537.0801,10552.0098,10517.6602,10542.5498,168060000,40.6400,40.7900,40.0100,40.5600,11286000,1.2509,1.2589,1.2503,1.2571,1.2670,1.2671,1.2512,1.2531,,,,,,,,,,,,,35.2200,35.5500,35.1500,35.5000,3287100,4139.7500,4142.5400,4117.5298,4131.8301,83840000,4442.6602,4453.0098,4431.5898,4444.7100,89170300,614.7000,617.5900,612.7000,616.9000,13814300,3084.0000,3084.0000,3084.0000,3084.0000,0,7.2900,7.2900,6.1600,6.1600,47600
2005-05-26,25.7500,26.0000,25.7300,25.9000,50579200,,,,,,22.5000,22.5700,22.1400,22.1400,1001100,1190.0100,1198.9500,1190.0100,1197.6200,1654110000,10458.6797,10544.0996,10458.6104,10537.5996,194620000,40.0250,40.9400,38.8000,40.7400,18768600,1.2605,1.2614,1.2492,1.2511,1.2638,1.2693,1.2629,1.2657,,,,,,,,,,,,,35.2800,35.6800,35.1700,35.4500,4787100,4101.1401,4140.4800,4101.0200,4137.2798,159530800,4391.5801,4442.9399,4389.2900,4436.6001,93739600,606.4000,614.7000,606.4000,614.7000,16541100,3086.0801,3086.0801,3086.0801,3086.0801,0,6.7300,6.7300,6.7300,6.7300,0
2005-05-25,25.6800,25.7700,25.5000,25.7100,35749000,,,,,,22.5500,22.6900,22.4100,22.6100,1455500,1194.0699,1194.0699,1185.9600,1190.0100,1742180000,10503.1699,10503.1699,10426.3896,10457.7998,187990000,39.5000,39.9500,39.3200,39.7800,14143100,1.2584,1.2620,1.2548,1.2599,1.2578,1.2660,1.2573,1.2638,,,,,,,,,,,,,35.2700,35.4500,35.1900,35.2500,3872900,4097.4102,4114.7500,4092.3201,4100.2700,76354200,4393.4302,4404.5601,4377.3198,4389.5400,83469800,612.9500,612.9500,605.3300,606.4000,17421800,3059.8401,3059.8401,3059.8401,3059.8401,0,6.7500,6.8500,6.7300,6.7300,1800
2005-05-24,25.8000,25.8800,25.7200,25.7500,61287700,,,,,,22.0900,22.5000,22.0200,22.4300,1509400,1193.8600,1195.2900,1189.8700,1194.0699,1681000000,10522.6797,10522.6797,10471.9102,10503.6797,204650000,39.4500,39.9900,39.0300,39.7000,21195000,1.2584,1.2630,1.2553,1.2576,1.2578,1.2639,1.2565,1.2595,,,,,,,,,,,,,35.4800,35.5700,35.1300,35.5400,5914600,4110.0898,4112.0601,4083.5300,4102.0601,74833600,4412.4199,4413.5898,4382.9102,4396.6401,88147300,612.8700,613.6900,610.1400,612.9500,16810000,3066.5500,3066.5500,3066.5500,3066.5500,0,6.8700,6.9000,6.7500,6.7600,8500
2005-05-23,25.7500,26.0700,25.7400,25.8500,75421100,,,,,,21.5500,22.0200,21.5500,21.9000,945000,1189.2800,1197.4399,1188.7600,1193.8600,1681170000,10472.7998,10560.8096,10466.0703,10523.5596,225290000,37.8500,39.9000,37.8500,39.7600,37234800,1.2542,1.2599,1.2531,1.2568,1.2659,1.2665,1.2557,1.2585,,,,,,,,,,,,,35.5700,36.0200,35.3900,35.6800,5701400,4113.3301,4123.9399,4100.9600,4118.3701,71638200,4383.0200,4410.7300,4374.4902,4406.9502,108138600,609.4100,615.0800,609.3800,612.8700,16811700,3070.9800,3070.9800,3070.9800,3070.9800,0,7.2500,7.2500,6.8500,6.8700,4900
2005-05-20,25.8800,25.9200,25.7300,25.7400,64444500,,,,,,21.7700,21.9000,21.5500,21.6200,1469900,1191.0800,1191.2200,1185.1899,1189.2800,1631750000,10492.7500,10499.2598,10423.8799,10471.9102,232250000,37.2500,37.6500,37.1900,37.5500,16166100,1.2632,1.2655,1.2533,1.2550,1.2592,1.2677,1.2552,1.2653,,,,,,,,,,,,,35.4500,35.6000,34.9600,35.5000,5042800,4088.0300,4112.0601,4080.4399,4096.1802,84027800,4358.6602,4379.5698,4351.3301,4360.6802,122352200,610.4600,610.5800,605.4800,609.4100,16317500,3050.4500,3050.4500,3050.4500,3050.4500,0,6.9010,6.9010,6.8700,6.8700,5300
2005-05-19,25.7500,26.0500,25.7000,25.9200,52120800,,,,,,21.9200,22.0900,21.6700,22.0200,1056400,1185.5601,1191.0900,1184.4900,1191.0800,1775860000,10464.4502,10494.7402,10435.3203,10493.1904,209180000,35.8000,37.6800,35.7800,37.5500,28327200,1.2680,1.2690,1.2600,1.2635,1.2600,1.2647,1.2576,1.2583,,,,,,,,,,,,,35.3700,35.9100,35.3300,35.5900,5343500,4076.6399,4091.8201,4074.6499,4085.9800,91351600,4338.1699,4364.4102,4337.5298,4360.4199,96554200,607.8800,611.0600,606.9500,610.4600,17758600,3051.7900,3051.7900,3051.7900,3051.7900,0,6.9990,6.9990,6.8700,6.8700,1900
2005-05-18,25.5000,25.8400,25.4200,25.7000,71182400,,,,,,21.8000,22.2400,21.8000,22.0100,1607900,1173.8000,1187.9000,1173.8000,1185.5601,2266320000,10323.1904,10480.8496,10323.0400,10464.4502,299760000,35.5000,37.5600,34.9900,35.8400,22740100,1.2596,1.2690,1.2582,1.2673,1.2660,1.2666,1.2583,1.2594,,,,,,,,,,,,,34.8100,35.9700,34.7300,35.3300,9557500,4016.1499,4073.1499,4016.1499,4073.1499,119027800,4273.9902,4326.2100,4268.6299,4324.6001,114075000,595.2700,607.8800,595.2700,607.8800,22663200,3036.3000,3036.3000,3036.3000,3036.3000,0,6.9200,6.9700,6.8900,6.9020,4800
2005-05-17,25.3100,25.5000,25.2500,25.4600,39983200,,,,,,21.3700,21.8200,21.3700,21.7200,1930600,1165.6899,1174.3500,1159.8600,1173.8000,1887260000,10247.4902,10336.9004,10213.1396,10331.8799,241110000,35.1400,35.4600,34.5400,35.3600,21012300,1.2633,1.2663,1.2590,1.2606,1.2695,1.2729,1.2625,1.2644,,,,,,,,,,,,,34.4500,34.8200,34.0900,34.7300,3315700,4022.5100,4022.5100,3994.7900,4006.1899,90808200,4274.2900,4276.9302,4232.6699,4251.7700,82449600,591.7100,595.6500,587.7600,595.2700,18872600,2983.8401,2983.8401,2983.8401,2983.8401,0,7.3300,7.3300,6.9300,7.2300,400
2005-05-16,25.2300,25.5000,24.3100,25.4900,50577300,,,,,,21.3700,21.6000,21.0700,21.3800,2128500,1154.0500,1165.7500,1153.6400,1165.6899,1856860000,10139.6104,10255.2500,10138.2803,10252.2900,217230000,34.5600,35.7100,34.5300,35.5500,16939100,1.2612,1.2649,1.2578,1.2631,1.2652,1.2733,1.2637,1.2693,,,,,,,,,,,,,34.0300,34.7700,33.9200,34.5400,4280700,3990.4600,4015.3999,3990.4600,4010.9800,68528800,4266.8198,4273.8799,4251.9902,4262.1802,49739900,582.0200,591.7100,582.0200,591.7100,18568600,2988.1599,2988.1599,2988.1599,2988.1599,0,7.4000,7.4000,6.7500,6.9200,9600
2005-05-13,25.0300,25.3800,24.9900,25.3000,77204300,,,,,,21.6600,21.8100,21.5100,21.5500,1922700,1159.3600,1163.7500,1146.1801,1154.0500,2188590000,10188.2305,10234.3398,10075.5498,10140.1201,258410000,34.2000,35.2300,34.0700,34.7700,25096900,1.2675,1.2688,1.2607,1.2619,1.2512,1.2659,1.2496,1.2653,,,,,,,,,,,,,33.9900,34.3500,33.8000,33.9000,3991800,3996.9800,4017.8899,3990.4800,4017.8899,96173800,4255.6201,4275.8101,4241.6699,4275.7002,103405400,586.8900,588.7600,578.1400,582.0200,21885900,2994.5200,2994.5200,2994.5200,2994.5200,0,6.9000,7.0600,6.7900,6.9300,8600
2005-05-12,24.8400,25.1100,24.8300,25.0000,74540700,,,,,,22.4400,22.4400,21.6300,21.7400,3267400,1171.1100,1173.3700,1157.7600,1159.3600,1995290000,10299.7402,10322.3496,10183.4297,10189.4805,249840000,35.4200,35.5900,34.0000,34.1300,34651500,1.2803,1.2815,1.2663,1.2676,1.2474,1.2524,1.2467,1.2512,,,,,,,,,,,,,33.7000,34.1200,33.5500,33.8500,6005000,4010.7000,4022.8501,4004.4299,4015.6499,98640200,4265.2202,4280.6899,4255.3799,4267.0498,102539300,595.5700,597.3700,585.6300,586.8900,19952900,2993.0901,2993.0901,2993.0901,2993.0901,0,7.3000,7.3690,7.0000,7.0100,7000
2005-05-11,24.8900,24.9700,24.6400,24.9100,59463300,,,,,,22.8000,22.9300,22.4600,22.5200,1821000,1166.2200,1171.7700,1157.7100,1171.1100,1834970000,10272.9102,10311.1904,10184.9004,10300.2500,214890000,35.2400,35.6700,33.1100,35.6100,72927900,1.2869,1.2913,1.2773,1.2803,1.2371,1.2499,1.2362,1.2470,,,,,,,,,,,,,34.3000,34.5100,33.6500,33.8200,6048000,3977.9900,4009.3799,3977.1101,3979.5300,92289000,4246.8799,4273.2798,4232.3999,4244.1602,103359100,595.0400,596.4700,588.4300,595.5700,18349700,2970.5000,2970.5000,2970.5000,2970.5000,0,7.3900,7.3900,7.3900,7.3900,400
2005-05-10,25.0400,25.0800,24.8200,24.9000,62235100,,,,,,23.1800,23.3400,22.7900,22.7900,1495600,1178.8400,1178.8400,1162.9800,1166.2200,1889660000,10382.9404,10382.9404,10250.2305,10281.1104,234910000,36.6700,37.2500,36.3300,36.4200,15723700,1.2859,1.2891,1.2812,1.2874,1.2386,1.2390,1.2355,1.2368,,,,,,,,,,,,,34.4000,34.4700,34.0200,34.2300,5475000,4021.2500,4035.6499,3990.5801,4000.2500,81995400,4299.6401,4306.1802,4245.2598,4251.1299,108707600,602.9100,602.9100,593.8600,595.0400,18896600,2983.4199,2983.4199,2983.4199,2983.4199,0,7.4000,7.4000,7.0000,7.1500,7600
2005-05-09,25.2300,25.3300,25.0500,25.1100,61872400,,,,,,23.1400,23.2500,22.9500,23.1200,898000,1171.3500,1178.8700,1169.3800,1178.8400,1857020000,10345.4004,10384.8604,10320.1396,10384.3398,204600000,37.2400,37.4500,36.7500,36.9700,12703400,1.2815,1.2876,1.2787,1.2858,1.2412,1.2439,1.2362,1.2375,,,,,,,,,,,,,34.4000,34.8000,34.2500,34.6400,4431600,4028.5100,4033.3701,4011.4600,4020.1899,73316000,4305.6899,4306.3198,4277.6401,4292.4102,74161500,596.5200,602.9200,594.2100,602.9100,18570200,3007.0901,3007.0901,3007.0901,3007.0901,0,6.9900,7.4400,6.9900,7.4000,5600
2005-05-06,25.3300,25.4800,25.1900,25.2200,64322600,,,,,,23.0200,23.1400,22.7700,23.1000,1200400,1172.6300,1177.7500,1170.5000,1171.3500,1707200000,10339.7100,10400.5996,10339.6396,10345.4004,230410000,36.8900,37.3300,36.7900,37.2400,11651700,1.2954,1.2964,1.2806,1.2834,1.2455,1.2476,1.2379,1.2415,,,,,,,,,,,,,34.2400,34.6900,34.1400,34.5200,6713500,4020.0000,4041.1699,4004.2700,4033.4600,71962200,4297.1401,4314.9800,4276.1602,4311.0601,86066000,595.6400,599.0300,594.5900,596.5200,17072000,3019.2600,3019.2600,3019.2600,3019.2600,0,7.1500,7.2890,7.0000,7.0000,5600
2005-05-05,25.2000,25.3300,25.0800,25.2300,59362300,,,,,,23.2000,23.2500,23.0100,23.1400,1390300,1175.6500,1178.6200,1166.7700,1172.6300,1997100000,10384.4902,10405.7695,10296.4805,10340.3799,236460000,37.2500,37.2700,36.4700,36.6800,13834500,1.2943,1.2990,1.2922,1.2955,1.2458,1.2485,1.2425,1.2445,,,,,,,,,,,,,33.9600,34.1800,33.5900,33.9600,4616900,3995.2000,4025.9700,3995.2000,4019.3501,62031400,4271.0298,4306.1499,4271.0298,4299.5098,70374900,595.2200,598.3300,591.1400,595.6400,19971000,3004.5200,3004.5200,3004.5200,3004.5200,0,7.7000,7.7000,7.1300,7.1300,5800
2005-05-04,25.3200,25.4000,25.1100,25.2100,86864200,,,,,,22.9600,23.2600,22.9100,23.2000,1707100,1161.1700,1176.0100,1161.1700,1175.6500,2306480000,10255.2500,10392.4697,10255.2500,10384.6396,275240000,36.1100,37.2000,36.1000,37.1500,16006300,1.2886,1.2973,1.2866,1.2951,1.2516,1.2541,1.2443,1.2463,,,,,,,,,,,,,33.3500,34.1200,33.2700,33.9600,7756600,3968.0300,3987.6299,3950.5400,3987.6299,90894800,4249.1899,4264.7998,4225.2100,4264.3501,100807800,584.4800,595.2600,584.4800,595.2200,23064800,2981.0400,2981.0400,2981.0400,2981.0400,0,7.2500,7.5000,7.2500,7.4220,11400
2005-05-03,25.1300,25.4000,25.0900,25.3600,67867800,,,,,,22.5200,22.8400,22.4100,22.7600,1634600,1162.1600,1166.8900,1156.7100,1161.1700,2167020000,10251.0400,10304.5400,10208.0303,10256.9502,277710000,36.4000,36.7400,36.0300,36.2100,17740700,1.2859,1.2912,1.2825,1.2872,1.2547,1.2578,1.2504,1.2530,,,,,,,,,,,,,32.9400,33.5600,32.8900,33.2100,6777900,3953.2500,3956.5801,3934.7200,3955.9299,78560000,4229.9902,4245.6699,4218.0601,4245.5400,80737000,585.8600,589.2600,582.2000,584.4800,21670200,2962.5901,2962.5901,2962.5901,2962.5901,0,7.3900,7.4890,7.2500,7.2600,600
2005-05-02,25.2300,25.3600,24.9500,25.2300,54376700,,,,,,22.2900,22.5500,22.0800,22.5200,1229600,1156.8500,1162.8700,1154.7100,1162.1600,1980040000,10192.0000,10258.4297,10188.0703,10251.7002,239610000,36.2100,36.6500,36.0200,36.4300,16640000,1.2859,1.2875,1.2832,1.2850,1.2593,1.2639,1.2528,1.2544,,,,,,,,,,,,,32.3000,33.2800,32.1000,33.1000,9098000,3928.7100,3945.0601,3920.8799,3938.7700,50948600,4208.6299,4235.6401,4205.0498,4224.0200,56288300,579.3800,585.8600,579.1900,585.8600,19800400,2949.0901,2949.0901,2949.0901,2949.0901,0,8.0000,8.0000,7.2500,7.2600,12400
2005-04-29,24.8800,25.3000,24.7900,25.3000,98641200,,,,,,22.0500,22.5200,21.9200,22.3200,1789300,1143.2200,1156.9700,1139.1899,1156.8500,2362360000,10070.3701,10196.3604,10048.1201,10192.5098,303790000,36.1500,36.2300,35.2200,36.0600,23986800,1.2893,1.2980,1.2850,1.2869,1.2514,1.2618,1.2457,1.2586,,,,,,,,,,,,,32.8600,32.8900,31.5200,32.3600,10523500,3882.4199,3930.5901,3882.4199,3911.7100,106678200,4163.2300,4208.3198,4159.6602,4184.8398,118041800,575.0200,579.7300,570.0300,579.3800,23623600,2930.1001,2930.1001,2930.1001,2930.1001,0,7.7500,7.8000,7.6900,7.6900,5600
2005-04-28,24.8200,24.9200,24.4400,24.4500,83623100,,,,,,21.9300,22.0300,21.5100,21.8100,2288200,1156.3800,1156.3800,1143.2200,1143.2200,2182270000,10194.5801,10194.5801,10070.1396,10070.3701,279300000,36.2900,36.3400,35.2400,35.5400,20539500,1.2929,1.2942,1.2878,1.2901,1.2491,1.2537,1.2479,1.2519,,,,,,,,,,,,,31.6600,32.9200,31.6300,32.5200,14472800,3940.1599,3950.6001,3895.4199,3911.4500,148216800,4204.7202,4215.3501,4159.8701,4178.1001,127120400,587.1400,587.1400,575.0200,575.0200,21822700,2930.8701,2930.8701,2930.8701,2930.8701,0,7.2000,7.9500,7.0000,7.6700,29200
2005-04-27,24.6400,25.1500,24.6300,24.9900,47732800,,,,,,22.4300,22.4600,21.6700,21.8900,3371400,1151.7400,1159.8700,1144.4200,1156.3800,2151520000,10150.3203,10219.5596,10079.4502,10198.7998,248390000,35.8900,36.3600,35.5100,35.9500,21924600,1.2989,1.2992,1.2901,1.2921,1.2442,1.2512,1.2418,1.2495,,,,,,,,,,,,,30.8400,31.7400,30.6000,31.7200,29312900,3960.0400,3978.0601,3917.2800,3927.6799,132260600,4219.6499,4219.6499,4157.5098,4189.0200,130772100,587.6600,590.5900,580.6600,587.1400,21515200,2942.6201,2942.6201,2942.6201,2942.6201,0,6.7500,7.0000,6.7500,7.0000,400
2005-04-26,24.9500,25.2500,24.7400,24.7600,60464300,,,,,,22.9000,22.9100,22.5300,22.5700,1196800,1162.1000,1164.8000,1151.8300,1151.8300,1959740000,10240.9902,10263.5996,10150.9902,10151.1299,255270000,36.7800,37.5100,36.1200,36.1900,28946700,1.2998,1.3015,1.2941,1.2987,1.2374,1.2490,1.2366,1.2434,,,,,,,,,,,,,33.3200,33.9800,32.5800,32.7100,13969300,3997.8899,4000.1201,3970.7300,3993.0400,72852000,4247.0498,4247.4702,4209.9502,4233.7598,106143700,596.4400,598.3100,587.4600,587.6600,19597400,2983.2300,2983.2300,2983.2300,2983.2300,0,7.4000,7.4800,7.3000,7.3000,7000
2005-04-25,25.0700,25.2800,24.8600,24.9900,75457900,,,,,,22.6100,22.7000,22.3700,22.6800,1261500,1152.1200,1164.0500,1152.1200,1162.1000,1795030000,10158.5195,10260.2002,10158.5195,10242.4697,231210000,36.4900,37.0200,36.1100,36.9800,26659300,1.3064,1.3064,1.2950,1.2987,1.2350,1.2413,1.2302,1.2380,,,,,,,,,,,,,33.1300,33.5900,33.0500,33.5300,4245400,3973.7500,3997.0500,3966.1001,3993.0701,73739400,4214.9702,4249.8599,4204.9302,4246.9600,73287900,589.5300,596.4400,589.5300,596.4400,17950300,2987.0500,2987.0500,2987.0500,2987.0500,0,6.7500,7.4500,6.7500,7.4500,1600
2005-04-22,25.0500,25.2500,24.7800,24.9800,80087500,,,,,,22.6600,22.7700,22.5400,22.6000,1395400,1159.9500,1159.9500,1142.9500,1152.1200,2045880000,10218.5996,10219.3398,10069.9199,10157.7100,273540000,36.8000,37.0000,34.9000,35.5000,29968900,1.3053,1.3095,1.3018,1.3064,1.2392,1.2402,1.2310,1.2354,,,,,,,,,,,,,33.4900,33.6300,32.9100,33.0400,6392000,3977.7500,3985.8000,3967.7900,3980.1799,82783200,4210.1802,4235.3999,4208.7500,4223.0400,92986300,598.9800,598.9800,584.6400,589.5300,20458800,2976.3899,2976.3899,2976.3899,2976.3899,0,6.8100,7.5000,6.8100,7.5000,6000
2005-04-21,24.4800,25.3900,24.4700,25.2400,93562300,,,,,,22.6000,22.7400,22.4200,22.5400,1864800,1137.5000,1159.9500,1137.5000,1159.9500,2308560000,10010.5098,10218.5996,10010.5098,10218.5996,287550000,36.4000,37.1900,35.9000,37.1400,27128300,1.3091,1.3124,1.3022,1.3047,1.2394,1.2427,1.2349,1.2394,,,,,,,,,,,,,33.5000,33.8900,32.8900,33.6700,7694700,3933.2300,3972.5701,3933.2300,3951.0200,109772200,4160.2598,4210.8198,4159.9502,4193.7002,115113500,584.9600,599.1400,584.9600,598.9800,23085600,2950.3401,2950.3401,2950.3401,2950.3401,0,7.1500,7.4000,7.1500,7.3000,5200
2005-04-20,24.6600,24.7000,24.3000,24.3200,91923500,,,,,,22.8500,23.0500,22.5800,22.7500,1924900,1152.7800,1155.5000,1136.1500,1137.5000,2217050000,10131.1797,10186.4502,10000.4600,10012.3604,323910000,37.6600,37.7400,35.4400,35.5100,33754700,1.3071,1.3103,1.2988,1.3084,1.2375,1.2451,1.2354,1.2414,,,,,,,,,,,,,33.1000,33.7600,32.9000,33.2500,9215500,3979.7500,3983.5400,3944.3101,3950.0200,104986600,4215.1899,4224.2100,4166.5298,4178.6201,127601000,594.9400,595.9500,584.9300,584.9600,22170500,2944.3301,2944.3301,2944.3301,2944.3301,0,6.5000,7.4000,6.5000,7.2800,17200
2005-04-19,24.7100,24.8000,24.4500,24.6300,65956200,,,,,,22.6600,23.0100,22.5500,23.0100,2687800,1145.9800,1154.6700,1145.9800,1152.7800,2142700000,10071.5498,10156.5303,10071.5498,10127.4102,285960000,36.6000,37.4400,35.8700,37.0900,38630100,1.3014,1.3077,1.2978,1.3054,1.2467,1.2490,1.2356,1.2360,,,,,,,,,,,,,33.1800,33.3700,32.0100,32.7800,6619400,3971.7300,3973.6399,3954.4199,3962.3899,102136200,4211.2598,4225.5601,4192.3301,4204.6099,112569100,585.3300,594.9400,585.3300,594.9400,21427000,2957.3601,2957.3601,2957.3601,2957.3601,0,7.4200,7.4200,7.4200,7.4200,0
2005-04-18,24.4500,24.8400,24.4000,24.6500,75766400,,,,,,22.4200,22.7700,22.4100,22.6100,2141700,1142.6200,1148.9200,1139.8000,1145.9800,2180670000,10088.5400,10105.3896,10020.9297,10071.2500,301220000,35.0300,36.3000,34.0000,35.6200,47399200,1.2915,1.3044,1.2775,1.3023,1.2454,1.2497,1.2396,1.2475,,,,,,,,,,,,,32.9000,33.5800,32.8400,33.0000,6917000,3975.2500,3975.2500,3930.6299,3949.5901,158371400,4266.2700,4266.2700,4182.8599,4202.2002,174369400,580.7800,586.7700,577.6600,585.3300,21806700,2947.7800,2947.7800,2947.7800,2947.7800,0,7.4000,7.4500,7.3000,7.4200,7600
2005-04-15,24.5800,24.9000,24.4100,24.4600,100251600,,,,,,22.6500,22.9400,22.4100,22.4100,2280400,1162.0500,1162.0500,1141.9200,1142.6200,2689960000,10276.6104,10278.5303,10076.5703,10087.5098,417360000,36.6200,37.2500,35.2800,35.3500,61717400,1.2817,1.2941,1.2775,1.2898,1.2418,1.2478,1.2390,1.2464,,,,,,,,,,,,,33.9600,34.0000,33.0200,33.0200,5985000,4083.9500,4084.9099,4032.2800,4032.2800,139406400,4381.4502,4384.5098,4309.2500,4312.2500,155451000,591.9400,592.4700,579.6500,580.7800,26899600,3013.7900,3013.7900,3013.7900,3013.7900,0,7.5000,7.5200,7.5000,7.5000,6200
